id,status,title,url,start_at,end_at,going,eventType,venue,city,address,postalCode,lat,lng,host1,host2,host3,host4,host5,topic1,topic2,topic3,topic4,topic5,description
257210967,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/257210967,2019-01-09T18:30Z,2019-01-09T20:30Z,100,PHYSICAL,Stripe Dublin,Dublin,"1 Grand Canal Street Lower, Grand Canal Dock",meetup1,53.339985,-6.243079,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,"Join us for our monthly event.

Mihai Criveti: Building and Deploying Python Applications on Docker & Kubernetes
Python with Docker, Compose, Kompose and Kubernetes: how to build, package and deploy Python applications and machine learning models in production. Integrate with `poetry`, `setuptools` and `pytest`. Continuous Integration and deployment of applications.

Michael Shaw: Intro to Card Payments using Flask
Quick and very basic intro into getting setup with Card payments on Flask

Please note that the building security will require our guests to input their full name in order to get a badge printed

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
257316837,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/257316837,2019-02-13T18:30Z,2019-02-13T20:30Z,48,PHYSICAL,Wipro Digital,Dublin 4,"Ballsbridge Park, Merrion Rd",,53.330444,-6.228845,Diarmuid Bourke,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,,"Join us for our monthly event.

Stephane Wirtel, flying in from Belgium, for the occasion will give a talk about
""extending your python with C code""
This talk is postponed to march, stephane s flight has been cancelled https://www.brusselsairport.be/en/alerts/general-strike-on-13-february

Laurent Picard, flying in from France, especially for us
""Building smarter solutions with Machine Learning, from magic to reality""
“Any sufficiently advanced technology is indistinguishable from magic.”

Well, Machine Learning can look like magic, but you don't need to be a data scientist or an ML researcher to develop with ML.
So, what about making your solution smarter without any knowledge in AI? With pre-trained models and just a few lines of Python code, Machine Learning APIs can analyze your data. Moreover, AutoML techniques can now help in getting even more specific insights tailored to your needs.
In this session, you’ll see how to transform or extract information from text, image, audio & video with the latest ML APIs, how to train an AutoML custom model, and you’ll be an active player of a live demo. Don't put your smartphone in airplane mode!

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

Thanks to Wipro Digital and Harvey Nash for supporting this event."
259155925,PAST,Python Ireland Annual General Meeting (AGM),https://www.meetup.com/pythonireland/events/259155925,2019-03-06T19:00Z,2019-03-06T21:00Z,55,PHYSICAL,The Boar's Head,Dublin,149 Capel Street,,53.34737,-6.268537,Nicolas Laurance,,,,,,,,,,"Every year Python Ireland holds its AGM. We'll present a report of last year activities and financial situation.
A new committee, and board of directors will be elected. Every person willing to join as a committee member must let the current committee know about their intention (contact at python.ie) and be approved by at least one current member, prior to election day.
Current members should also inform the directors' board of their intention to stay or leave. If unable to attend you're entitled to let someone represent you (a member can only proxy for one other), ask a form to the directors.
The new team will be responsible to organize events for the 2019-2020 season.

PLEASE NOTE: there will be no technical talk, the tech meetup is one week after that"
245556820,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/245556820,2019-03-13T18:30Z,2019-03-13T20:30Z,52,PHYSICAL,Tenable Ireland,Dublin,81B,,53.34658,-6.244783,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

Mikhail Medvedev

“Asynchronous programming in Python”. It will be about exploring different approaches to asynchronous execution in Python, existing tooling and pros and cons for modern software development.

Stéphane Wirtel:
""How to extend Python?"" This is the main question by the advanced users of Python.
We have several options but in this talk we will see how to write a small extension for Python with the C-API Python and I do hope with a funny example and a comparison between Python and C-API Python.

Big thanks to Tenable and Harvey Nash for helping with this event.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
258498112,PAST,Pycon Limerick,https://www.meetup.com/pythonireland/events/258498112,2019-03-23T09:30Z,2019-03-23T17:40Z,58,PHYSICAL,Ennis Road,Limerick,,,52.66612,-8.631624,Nicolas Laurance,,,,,,,,,,"Python Ireland are pleased to announce a one day conference at the Strand Hotel in Limerick.

Tickets
-------------
Please note that this is not a free event, you will need to get a ticket.
Tickets are available on ti.to https://ti.to/python-ireland/pycon-limerick-2019

Program
------------
( Master Copy of Schedule at techlimerick.github.io )

Session A : First Morning Session (9:30-11:30 | 2 hours)
==================================
Track 1
---------
* 'Take your graphs from Excel to Python with Mathplotlib and/or Dash' - John Reilly [ Workshop]

Track 2
---------
* 'Python & DPDK: Flexible + Performant Packet Generation' - Harry van Haaren (20 minutes )
* 'Powering up your Python web applications' - Allyn Hunt (40 minutes)
* 'Thinking about maintainability' - David McIlwee (40 minutes)

Session B : Second Morning Session (11:50-13:20 | 1.5 hours approx)
==================================
Track 1
----------
* Introduction to Micropython -Max Vizard [Workshop]

Track 2
----------
* 'Good features beat algorithms' - Pietro Mascolo (40 minutes)
* 'How to write good code in Python' - Jaime Buelta (40 minutes)

Session C: First Afternoon Session (90 minutes)
==================================
Track 1
-------
* 'Statistics with PyStan' - Joseph Wheatley (30 minutes)
* 'Model Validation - Predictive Analytics' - Eibhlín O'Kane & Eoin Ó Baoighill ( 30 minutes)
* 'Introducing a new authenticator for JupyterHub' - Leticia Portella ( 30 minutes)

Track 2
-------
* 'Automation of websites using Selenium in python' - Sanket Thakur ( 40 minutes)
* 'Kubernetes for Python'- David Markey (40 minutes)

Session D: Second Afternoon Session (70-80 minutes)
==================================

Track 1
-------
* 'Will somebody *please* tell me what's going on? (Python Based Frameworks)' - Stephen Finucane (30 minutes)
* 'Python Ireland of not too distant past ' - Vicky Twomey Lee
* 'History of Python packaging & Why Pipenv is awesome to use' - Mick Twomey

Track 2
-------
* 'Creating a Twilio SMS app with Flask' - Nahuel Sznajderhaus
* TBC"
258959602,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/258959602,2019-04-10T18:30+01:00,2019-04-10T20:30+01:00,35,PHYSICAL,ServiceNow,Dublin,10 Hogan Place,meetup1,53.340923,-6.244296,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

Brett Weintz: ""Recording data from strain digitizer with Python""

Presentation and demonstration of a small Python programme to display and record data from a (Measurement Computing USB-2404-UI) DAQ strain digitizer.

Mike Solomon : Testing code with third-party API integrations

In this talk we will examine strategies and best practices to develop and test code that makes use of third-party API integrations. As reliance on third-party services becomes more and more prevalent in the python ecosystem, developers need cost-effective, secure, reliable and fast ways to mock these services for both dev/staging environments and testing.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie

Thanks to ServiceNow and Harvey Nash for their support of this event"
260531339,PAST,"Pycom 2019, IOT hackthon in Python",https://www.meetup.com/pythonireland/events/260531339,2019-04-30T08:00+01:00,2019-04-30T19:00+01:00,32,PHYSICAL,Clontarf Castle,Dublin 3,Castle Avenue,,53.3642,-6.206348,Nicolas Laurance,,,,,,,,,,"Python Ireland supports the Pycom 1 day IOT hackathon.

As a participant you’ll get to keep a €96 Pycom Kit consisting of:
1 x FiPy
1 x Expansion board
1 x LTE-M Antenna
1 x LoRaWAN/SigFox Antenna
1 x PyCase

STUDENTS: request a 50% reduction by sending an email to contact@python.ie with a picture of your student card.

Get your ticket and more information : https://www.eventbrite.co.uk/e/dublin-pycom-goinvent-world-series-iot-enterprise-workshop-tickets-54347751588

Please note that this event is not run by Python Ireland."
260050786,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/260050786,2019-05-08T18:30+01:00,2019-05-08T20:30+01:00,91,PHYSICAL,Harvey Nash,Dublin,"100, Lower Mount street",meetup1,53.338184,-6.242075,Kevin O'Brien,Nicolas Laurance,,,,,,,,,"For this edition we want to make something a bit different.

It is still time to submit your 2 minutes talk!!!

We'd like to limit the format to 3 slides max, 5 minutes max.
The lightning talk format, this is an opportunity to step up if you've never given a talk before, you'll be in front of a friendly crowd.

examples of subjects you can use:
- showcase a tool
- give an abstract of a blog post your particularly enjoyed
- share a nice trick you use or you've learned recently
- present another python related tech event
- present a learning resource
- ....

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

Alan Dooley: ""Bluffing InfoSec Competency With requests""
for Python and Security beginners on the requests library, what it can do, and how to make vague assessments of an application's security just by reading the HTTP response from a single request.

Kieran Cooney: ""Two one liners to compute the exponential function""
Two different ways to compute values of the exponential function by summing truncated power series.

Josh Smith: ""Interpretable Machine Learning Models""
""Black box testing"" of AI and Machine Learning models will become standard operating procedure as more companies adopt automation and data driven decisions.

Alihan Zihna: ""What is Tensorflow Estimator?""
Talk for Data Scientists. An brief introductory look on TensorFlow estimators, why and when they should be used.

Anthony Munnelly: ""Technical Writing""
Advice for how to write about technical topics

Paul O'Grady: ""Spotty""
A framework that simplifies training of deep learning models on AWS

and more ....

If you wish to sponsor a venue, please contact meetups@python.ie"
260082480,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/260082480,2019-06-12T18:30+01:00,2019-06-12T20:30+01:00,95,PHYSICAL,Viasat Europe,Dublin 2,21 Charlemont Place,D02 WV10,53.331146,-6.258663,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

Note: CFP for PyConIE 2019 is open! fill the form at http://python.ie/pycon-2019/call-proposals/

Sanket Thakur: ""Build autonomous games using Reinforcement learning""
How can you use python to build up a reinforcement learning algorithm to play simple games.

Declan Murphy: ""SERTS, Sentiment Evaluation of Real-time Speech""
The human voice audio stream is richer in information than might initially appear.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
261285648,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/261285648,2019-07-10T18:30+01:00,2019-07-10T20:30+01:00,100,PHYSICAL,Aon Centre for Innovation and Analytics (ACIA),Dublin 1,James Joyce Street,,53.352474,-6.254354,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

Note: CFP for PyConIE 2019 is open! fill the form at http://python.ie/pycon-2019/call-proposals/

Sanket Thakur: ""Build autonomous games using Reinforcement learning""
How can you use python to build up a reinforcement learning algorithm to play simple games.

George Burac: ""Pypi server mirroring infrastructure""
Mirroring the Pypi server over WLAN using a raspberry Pi and a WiFi antenna (short demo included, bring your laptop).

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
263169322,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/263169322,2019-08-14T18:30+01:00,2019-08-14T20:30+01:00,80,PHYSICAL,Against the Grain,Dublin,11 Wexford Street,D02 HY84,53.337063,-6.265483,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,"Join us for our monthly event.

This edition is going to be a social gathering.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
263800892,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/263800892,2019-09-11T18:30+01:00,2019-09-11T20:30+01:00,100,PHYSICAL,Tenable Ireland,Dublin,81B,,53.34636,-6.242374,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,"Join us for our monthly event.

Danil Ineev: “Python: thanks for the memories”.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
262176686,PAST,Pycon Ireland 2019.,https://www.meetup.com/pythonireland/events/262176686,2019-10-12T08:30+01:00,2019-10-13T18:30+01:00,181,PHYSICAL,Radison Blu Royal Hotel,Dublin 8,"Golden Lane,",,53.34063,-6.268711,Nicolas Laurance,,,,,,,,,,"The annual conference in Ireland for the Python Community. Please note you'll require a paid for ticket to attend, got to https://python.ie/pycon-2019/tickets/ to claim yours.

If you need financial support, please fill the form at https://docs.google.com/forms/d/e/1FAIpQLSd2a9FlGIlbGDaKwJaxfnORPQUBg0Ny4nD4re3z25fJP2weuA/viewform

Submit your talk https://python.ie/"
264991408,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/264991408,2019-11-13T18:30Z,2019-11-13T20:30Z,61,PHYSICAL,The Boar's Head,Dublin,149 Capel Street,,53.34737,-6.268537,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,"The code breaking challenge.

Pycon Ireland is just wrapped up, there was some work behind the scene. Let's chill out before a very busy next year. Keep the date for Pycon Limerick, Euro Python in Dublin, and the return of Pycon Ireland in November 2020.

https://www.meetup.com/pythonireland/events/266366201/

We'll challenge you with some code breaking games, make a team of 2 or 3 and get ready for the challenge. No computer needed, it's all about observing and thinking outside the box ( or not !)

Small prizes to win, the big prize being the fun and the company.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
266783352,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/266783352,2019-12-11T18:30Z,2019-12-11T20:30Z,42,PHYSICAL,The Central Hotel,Dublin,1-5 Exchequer Street,D02 E044,53.343094,-6.263909,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,,,,,,,"Join us for our christmas party.

Let's talk about the closing year and all the exciting events coming in 2020

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
266433857,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/266433857,2020-01-08T18:30Z,2020-01-08T20:30Z,102,PHYSICAL,Harvey Nash,Dublin,"100, Lower Mount street",meetup1,53.338184,-6.242075,Diarmuid Bourke,David Markey,Kevin O'Brien,Nicolas Laurance,peteehb,,,,,,"Join us for our monthly event sponsored by LiquidNet

Prathap Chandran: “Refactoring – A clean architecture approach”

Floyd Jackson: ""Predicting galaxy merger physics using TensorFlow""

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
267759193,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/267759193,2020-02-12T18:30Z,2020-02-12T20:30Z,120,PHYSICAL,Aon Centre for Innovation and Analytics (ACIA),Dublin 1,James Joyce Street,,53.352474,-6.254354,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

Dom Weldon

Oxidizing MyPy: Typed Python, Rust and Rust-in-Python.
Python is a very readable, dynamically typed, interpreted, object oriented general purpose programming language that’s easy to learn, but offers almost unlimited power and flexibility to build almost whatever you want. However, as you go deeper into Python, some of the very features that made you fall in love with the language may start to limit what you can do: dynamic typing can make bugs hard to spot, large codebases can create a sea of objects, and the global interpreter lock (GIL) starts to impose a hard limit on performance.

Xavier Hardy

Concurrency paradigms in Python
An introduction to concurrency in Python 3 and shortcomings of different concurrency paradigms when using the cPython interpreter.

Thanks to AON for supporting the event.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups

If you wish to sponsor a venue, please contact meetups@python.ie"
266366201,PAST,Pycon Limerick [Ticketed],https://www.meetup.com/pythonireland/events/266366201,2020-02-29T10:00Z,2020-02-29T17:00Z,50,PHYSICAL,Limerick Strand Hotel,Limerick,Ennis Road,V94 03F2,52.6662,-8.632035,Nicolas Laurance,,,,,,,,,,"Details are onine at www.pycon.ie

PyCon Limerick will take place on Saturday 29th February 2020 at the Strand Hotel Limerick. We hope to bring 150-200 technologists and coders from around Ireland to the city next Spring.

We have higher ambition for this second edition, let's share about python core, web stacks, machine learning, IoT, game development, the tech community and more. This is a 1 day multi track conference.

If you're passionate about python, live/study/work close to Limerick and want to get involved in setting up regular meetups in the area, we can help. We'll conclude by sharing a drink in a nearby pub.

Call For Proposals
-------------------
The CFP for talks and workshops is now closed.

Tickets
-----------
Tickets will be on sale at the following link:
https://ti.to/python-ireland/pycon-limerick-2020/

Sponsorship
----------------
Python Ireland would like to engage with companies about sponsorship for the event. Please contact us at ""contact [at] python [dot] ie""."
269330005,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/269330005,2020-04-08T18:30+01:00,2020-04-08T20:30+01:00,83,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,,,,,,"Join us for our monthly event.

THIS WILL BE AN ONLINE EVENT.
https://zoom.us/j/127245570

WE PLAN A LIGHTNING TALK SESSION. Submit your talk by filling this form:
https://docs.google.com/forms/d/1nTA9Y8Ij1Yla828ErK8VSpw7fjOTWav3vV9-8YCUd1o

MAIN TALK:

Emanuil Tolev

The gentle touch of APM - how code tracing works in Python

It has been a busy several years in monitoring and observability. As we’ve hit limits on the visibility and detail that logging and metrics provide, we’ve turned to tracing and APM (App Performance Monitoring) systems. We can now understand performance bottlenecks and see errors in our apps down to the line of code. But how do they really work under the hood? Come and find out! We'll walk through how a free APM system works - Elastic APM.

- an overview of typical Python web framework structure
- Elastic APM's tech architecture
- how its Python agent hooks deep into web apps and Celery back-ends
- how Python trace data is processed and visualised
- how it avoids hitting production web app performance while tracing

This talk is friendly to a variety of backgrounds and levels of experience.

If you want to submit a talk proposal, please do so here: http://python.ie/meetups"
270053115,PAST,Python Ireland Remote MeetUp,https://www.meetup.com/pythonireland/events/270053115,2020-04-22T19:00+01:00,2020-04-22T21:00+01:00,140,ONLINE,Online event,,,,-8.521147,179.196198,Laís Carvalho,Nicolas Laurance,Kevin O'Brien,,,,,,,,"It's with excitement that we announce our 2nd Remote MeetUp with two incredible speakers!

This will be an ONLINE event.

If you have a LIGHTNING TALK SESSION, feel free to submit your talk by filling this form: https://forms.gle/EEcdcWSa1mYMCcqP8

********
Agenda for the night:

6:30 pm - Opening / General Python news;
7 pm Track I: - Nicolas Demarchi - How to create your own streaming torrent client with Python (for learning purposes).
7:40 pm Q&A - track I;
7:50 pm - Track II: Dr Hayley Evers-King - Plankton, Polar Orbiters, and Python
8:10 pm - Q&A - track II;
8:20 pm - Lightning Talks;
9 pm - If no further, closing.

********
Speakers:

- Nicolas Demarchi is from Argentina, not BsAs but a 6h car-ride from there. He has done a bit of everything in his life, mostly with computers. Recently moved to Amsterdam to work in Optiver, having worked in Satellogic before building spaceships (satellites) using Python.
An active member of the Python Argentina community and currently also one of the hosts of the https://Py.Amsterdam meetup.
Find him on twitter as @gilgamezh.

[Abstract]
A few years ago I created TouchAndGo [0] with Felipe Lerena and we learned a lot! I'll share some of that knowledge with you.
- What's BitTorrent? How does it work?
- Which libs you can use to find magnets links?
- How to handle magnet links;
- use libtorrent (API, tips, mis);
- download fast and be friendly with the torrent mesh.
- stream a video with Python;
- download subtitles;
- integrate all the parts together.

Disclaimer:
This talk is a rehash of one we did in 2014 with L1pe: https://www.youtube.com/watch?v=oMl1UiF_2Ss (The project is not maintained anymore).

[0] https://github.com/touchandgo-devs/touchandgo

####

- Dr Hayley Evers-King is a marine applications expert at EUMETSAT in the User support and Climate Services division. She provides user support and training on ocean applications of satellite data and manages feedback between the user(s) and operational satellite agencies, mostly in support of the European Commission Copernicus Programme. Her research background covers the use of optics to derive information about the oceans. She has worked throughout the satellite data value chain from the validation of satellite sensor measurements, to algorithm development and data use for various applications including harmful algal blooms, ocean heat flux, carbon pools, climate model validation and marine spatial planning. She is a keen programmer, focusing exclusively on open source tools, and a passionate science communicator seeking novel ways to use new media to share science with new satellite data users and the public.

[Abstract]
The oceans are a vast and vital part of how our planet functions. Like many parts of the environment, they both support and are under threat from, human activities. This makes monitoring the oceans of fundamental importance. However, because of their size, comprehensive monitoring of the oceans is impossible to do in-person. Enter an array of incredible tools – complex computer simulations, arrays of robots, and fleets of satellites. Big problems are being addressed with big data, but this can lead to big challenges for the average scientist, conservationist, fisherman, or policy maker who work in ocean-related sectors. Python, along with open data and open science principles, is a key tool for helping to address these challenges. In this talk, I’ll share an overview of how satellites are helping us to see our seas, and how Python is being used across the satellite value chain – from satellite operations, to global and regional policy decisions, all the way to supporting individual fishermen.
********

In these uncertain times, we appreciate all the community support. If you would like to help us maintain this initiative and collaborate by submitting a talk proposal, please do so here: http://python.ie/meetups"
270053282,PAST,Python Ireland Remote MeetUp,https://www.meetup.com/pythonireland/events/270053282,2020-05-13T19:00+01:00,2020-05-13T21:00+01:00,113,ONLINE,Online event,,,,-8.521147,179.1962,Laís Carvalho,Nicolas Laurance,Kevin O'Brien,,,,,,,,"It's with excitement that we announce our 3rd Remote MeetUp with two incredible speakers!

This will be an ONLINE event and we require Zoom registration beforehand.
We will also be broadcasting live to our Twitch channel (https://www.twitch.tv/pythonireland) and YouTube (https://youtu.be/S3dPaJqpJdw). You should consider subscribing. ;)

Also, if *Lightning Talks* are your gig, please submit yours here shorturl.at/ehOQ4 and come have some fun with us!

********
Agenda for tonight:

6:45 pm - Opening / General Python news;
7 pm Track I: Isaac Evans - Good to the last drop: Writing robust Flask and Django Apps
8 pm - Track II: Stephen Finucane - A documentation-driven approach to building APIs using Django REST Framework and OpenAPI
8:40 pm - Q&A - track II;
8:45 pm - Lightning Talks;
9 pm - If no further, closing.

********
Speakers:

- Isaac Evans is the leader of r2c, a small startup working on giving security tools directly to developers. Previously, he conducted research into binary exploitation bypasses for techniques like control-flow integrity and novel hardware defences on new architectures like RISC-V as a researcher at the US Defense Department under an SFS program and at MIT Lincoln Laboratory. Isaac received his BS/MS degrees in EECS from MIT. Other interests include next-generation programming languages, secure-by-design frameworks, software-defined radio, and the intersection of cryptography and public policy.
Find him on twitter as @0xine or at https://keybase.io/ine.

[Abstract - track I]
r2c is a startup working to profoundly improve software security and reliability to safeguard human progress. We are a team of AppSec engineers and program analysis experts. Having analyzed thousands of open source projects and spoken with hundreds of Python developers, we identified common security pitfalls that are specific to Python web apps. We partnered with authors of major web frameworks to identify common “gotchas” and create a set of best practices for building robust Python web apps.
The tutorial will include:
- A brief overview of common security problems (OWASP Top 10);
- Common gotchas for Flask and Django;
- Tools for robust Python backend development;
- Q&A.

####

- Stephen is a senior software engineer at Red Hat. He's been heavily involved in the OpenStack community since 2015, including related projects across the Python ecosystem. He also maintains Patchwork, the patch tracking tool used by the kernel and many other FOSS communities. He holds a BEng in Computer Engineering from the University of Limerick and has a keen interest in virtualisation, Platform-as-a-Service (PaaS) and Infrastructure-as-a-Service (IaaS).

[Abstract - track II]
Django REST Framework (DRF) does for REST APIs what Django does for web applications more generally. That is, it provides a powerful, flexible framework to help quickly building applications. OpenAPI (formerly Swagger) provides a machine-readable schema for describing the REST APIs made possible by the likes of DRF. When combined, they allow you to do some pretty neat things, which we're going in this talk.
I will cover:
- Automatic generation of schemas from your API
- Validation of APIs using schemas
- Documentation!
- The competition

Let's see if OpenAPI really is the one API schema to rule them all... or something like that.

********

In these uncertain times, we appreciate all the community support. If you would like to help us maintain this initiative and collaborate by submitting a talk proposal, please follow this link: http://python.ie/meetups"
270568029,PAST,Python Ireland Remote MeetUp,https://www.meetup.com/pythonireland/events/270568029,2020-05-27T19:00+01:00,2020-05-27T21:00+01:00,106,ONLINE,Online event,,,,-8.521147,179.1962,Kevin O'Brien,Laís Carvalho,,,,,,,,,"It's with excitement that we announce the 4th edition of our Remote MeetUp! This time we decided to shake things up a bit and make this a CLI-party!

This evening will be all about Chatbots. And you are going to learn how to deploy one from our CLI.
Our friends from PyAmsterdam will also be tagging along for the night's command-line fun.

This will be an ONLINE event and we require registration to join. Once you register, a link with the webinar information will be sent to your account.
In case Zoom is not your thing (we get it, Linux users), we will also broadcast this juicy event on YouTube (https://youtu.be/E2NXYQY7tUE) and Twitch (https://www.twitch.tv/pythonireland). So no one misses out on the fun!
Actually, since you're there already... I reckon you better subscribe, no?! ;)

********
Agenda for the night:

6:30 pm - Opening / General Python news;
7 pm WORKSHOP: Chatbot from Command Line;
8:30 pm - Q & A;
9 pm - If no further, closing.

**********

THE WORKSHOP:
In this workshop, you will get to build your first chatbot from the command line using Rasa open source and Python.

You'll build an assistant that can:
- detect what the intent of the user is;
- parse the text to retrieve important references;
- use custom python code in the conversation;
- stick to predefined stories (we'll see a hugging face demo to demonstrate why this is a nice thing);
- actively learn from your conversations.

We'll also briefly discuss topics in NLP in general, like named entity recognition, but the main goal though is to get a working assistant running locally.

Rasa works on top of TensorFlow 2 but you won't need to be familiar with it to get it to run.

If you're new to python, or if you want to make a head start, then you may appreciate these two installation guides for Rasa:
- macOS: https://www.youtube.com/watch?v=fqzsE70Rvr0
- windows: https://www.youtube.com/watch?v=4ewIABo0OkU
- ubuntu: https://www.youtube.com/watch?v=tXiYJM2vGJk

-----------

THE WORKSHOPPER

Vincent D. Warmerdam is a Research Advocate at Rasa where he helps the research team explain and explore modern NLP algorithms for digital assistants. You may have seen him before at PyData.
You can usually find him on stage defending common sense over hype, but you may also have seen some of his open source projects (scikit-lego, evol and whatlies) or some of his online videos (spaCy, algorithm whiteboard). He blogs over at koaning.io.

Looking forward to have you all there, folks!"
270401360,PAST,Python Ireland Monthly Meetup,https://www.meetup.com/pythonireland/events/270401360,2020-06-10T18:30+01:00,2020-06-10T20:30+01:00,66,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,Laís Carvalho,,,,,,,,,"It's with excitement that we announce another edition of our Remote Monthly MeetUp!

This will be an ONLINE event and do not require registration to join. Once you click 'Attend', a link with the webinar information will be available to you. Don't forget to type the password for the webinar.

In case Zoom is not your thing (we get it, Linux users), we will also broadcast this juicy event on YouTube (https://youtu.be/AJpM0ft89jc) and Twitch (https://www.twitch.tv/pythonireland). So no one misses out on the fun!

Actually, since you're there already... I reckon you better subscribe, no?! ;)

********
Agenda for the night:

6:45 pm - Opening / General Python news;
7 pm TALK: Distributed Web Scrapping with Kafka
7:30 pm - Q & A;
7:45 pm - Lightning talks;
8:30 pm - If no further, closing.

**********

THE TALK:
In this talk, Stephane will share his experience with Kafka, FastAPI, Faust, Minio etc...

You will see how to:
- Integrate Kafka in your FastAPI app;
- Send a message to a Kafka topic and handle it via Faust.;
- Call Splinter for a screenshot and store it into Minio.

Just that.

Are you interested in this talk? then you know what to do ;-)
-----------

THE TALKER
Stephane is Belgian ;-) He is also a Daddy, Speaker, CPython Core-Dev, Python, Open Source lover and BlackBelt in JKA Shotokan Karate. He likes to contribute to Open Source when he does not work for his customers (yep, he is a freelancer!).

Python user since 2001 and member of EuroPython Board 2020, #fellow member of the Python Software Foundation since 2013, co-organiser of PythonFOSDEM, volunteer for PyCons in the world, and so on...

Stéphane just loves the Python community and likes to chat over a nice drink.

So grab yours and come join us! This promises to be a great chat!"
271268799,PAST,Python Ireland AGM,https://www.meetup.com/pythonireland/events/271268799,2020-06-24T18:30+01:00,2020-06-24T20:00+01:00,12,ONLINE,Online event,,,,-8.521147,179.196198,Nicolas Laurance,,,,,,,,,,"It's about time to have our General Meeting.
Directors will report about activities from March 2019 up to now, and present the financial situation.
We will then elect new members of the committee.
We have a director opening, the new committee will appoint this position.

If you run for election for the first time, please be prepared to introduce yourself and state how you think you can help the organization. Please let me know prior to meeting as you need to be approved by at least one current member."
